,Date,USD,EUR,BRL,CAD,HKD,PHP,DKK,HUF,CZK,GBP,RON,SEK,IDR,INR,RUB,HRK,JPY,THB,CHF,MYR,BGN,TRY,CNY,NOK,NZD,ZAR,MXN,SGD,AUD,ILS,KRW,PLN,ISK
17,2010-01-27,1.0,0.7106310404,1.847001137,1.0640278567,7.7758669699,46.689880614,5.2906480955,193.1139852189,18.556708357,0.6162947698,2.9241046049,7.2801307561,9424.0264354747,46.2997441728,30.2835417851,5.1989766913,89.5039795338,33.0351051734,1.0461199545,3.4222569642,1.3898521887,1.4927515634,6.8268192155,5.8410318363,1.4117396248,7.5804434338,12.8840250142,1.4042779989,1.1125639568,,1159.9061967027,2.8999431495,
18,2010-01-28,1.0,0.7143367383,1.8488463462,1.0589327809,7.7687691978,46.5976141153,5.3180227159,193.7995571112,18.7384813201,0.6154725338,2.9544967498,7.2877348382,9322.2301592971,46.2797342667,30.3343095935,5.2296592614,90.2635902564,33.0852203729,1.0518608472,3.4087434817,1.3970997928,1.4928209158,6.8269162083,5.8425601829,1.4068862062,7.5788984927,12.9422815915,1.4017429816,1.1098649904,,1151.6394028145,2.9077076934,
19,2010-01-29,1.0,0.7160246312,1.862093656,1.0685951597,7.7667191751,46.4857511098,5.3303021624,194.1500787627,18.7763139052,0.6204711442,2.9396391236,7.3312329944,9359.3226406988,46.1950451096,30.316482887,5.2377201776,90.3265072318,33.174853215,1.0498353143,3.4109981383,1.4004009738,1.4888300158,6.8267936417,5.8799942718,1.4156522984,7.5686667621,13.0249892596,1.4040526994,1.1197909208,,1161.3919518831,2.8972504654,
20,2010-02-01,1.0,0.7187522461,1.8773808668,1.0686408395,7.7672680227,46.6261769568,5.3513979731,195.0334219794,18.7342772946,0.6288004025,2.9370373032,7.2893696543,9397.4412420039,46.3753324229,30.36800115,5.2578164307,90.2752821103,33.1898224682,1.0583626824,3.414720046,1.4057356429,1.4910515345,6.8274275857,5.8912527852,1.4212606914,7.5714799109,13.0380219938,1.4123481636,1.1318910372,,1169.4817796306,2.8782433695,
21,2010-02-02,1.0,0.7175145297,1.8442275956,1.0596254574,7.7680275526,46.3787041688,5.3421826792,193.9083016431,18.6539427423,0.6269283203,2.9357106981,7.2633278324,9354.2584487336,46.2079357107,30.1696921863,5.2507713281,90.5503336443,33.1398435818,1.0571141566,3.4155126641,1.4033149171,1.4866901055,6.8269354954,5.8430795724,1.4139341322,7.4622946115,12.88247112,1.4092702877,1.1347492287,,1159.6685082873,2.8641027481,
22,2010-02-03,1.0,0.7151029748,1.8344536613,1.0606407323,7.7645881007,46.0912471396,5.3239416476,193.0921052632,18.6098398169,0.6265732265,2.9322797483,7.2268306636,9287.328375286,45.9746853547,29.9342105263,5.2331235698,90.625,33.0348970252,1.0539187643,3.399528032,1.3985983982,1.4831950801,6.8265875286,5.8395308924,1.4058924485,7.4642448513,12.8800057208,1.4089673913,1.126930778,,1147.0037185355,2.8480406178,
23,2010-02-04,1.0,0.7221780891,1.8606918466,1.0616740088,7.7694085361,46.1796779086,5.3763270022,196.8657470932,18.8632916877,0.6305336896,2.9789846176,7.317830577,9346.782696613,46.2547844298,30.1039936448,5.2870657904,90.7633422402,33.0800895501,1.0608796129,3.421029826,1.4124359067,1.4974362678,6.826893912,5.89947281,1.4356178234,7.5669098,12.9775402614,1.4152524012,1.1356972629,,1151.1374304904,2.908933343,
24,2010-02-05,1.0,0.7304068366,1.8813819297,1.0735519684,7.7711635381,46.5634358338,5.4378058579,200.2045139143,19.1257030166,0.6378277701,3.0264407275,7.4797312103,9450.1643415382,46.7971660215,30.4835293258,5.346578044,89.4675334161,33.2101380469,1.0723833175,3.444014316,1.428529691,1.5181506099,6.8271127018,6.0035789935,1.4507340589,7.7090059163,13.1741289898,1.4224673143,1.1556496969,,1169.5712511869,2.9855379446,
25,2010-02-08,1.0,0.731261426,1.877952468,1.0705667276,7.7706032907,46.5850091408,5.4436563071,200.2925045704,19.1356489945,0.6406581353,3.0252285192,7.430786106,9405.3089579525,46.81023766,30.4979890311,5.3546617916,89.2650822669,33.18976234,1.0719561243,3.441535649,1.4302010969,1.5247531993,6.826691042,5.9747714808,1.4562340037,7.758464351,13.1722120658,1.4223034735,1.152833638,,1171.9195612431,3.0010968921,
26,2010-02-09,1.0,0.726744186,1.8567587209,1.0668604651,7.7693313953,46.3924418605,5.4104651163,197.6744186047,18.9672965116,0.6398255814,3.0,7.3558866279,9359.0770348837,46.6547965116,30.351744186,5.3215843023,89.6802325581,33.1751453488,1.0662790698,3.4327761628,1.4213662791,1.511627907,6.8266715116,5.9244186047,1.4445494186,7.7029069767,13.1282703488,1.4179505814,1.1430959302,,1163.8444767442,2.9632994186,
27,2010-02-10,1.0,0.7278020378,1.8494177584,1.0674672489,7.7704512373,46.4337700146,5.4184133916,197.634643377,19.0014556041,0.6403202329,2.9970887918,7.3024017467,9367.7874818049,46.4949053857,30.2620087336,5.3296943231,89.5269286754,33.1703056769,1.0668122271,3.4315138282,1.4234352256,1.5131732169,6.8302037846,5.903202329,1.4430131004,7.7145560408,13.0595342067,1.4179767103,1.1426491994,,1158.3988355167,2.9594614265,
28,2010-02-11,1.0,0.7289692375,1.8473538417,1.0571511882,7.7700831025,46.2195655343,5.427321767,197.1861787433,18.9590319289,0.6396705059,2.9920542353,7.2603878116,9367.9472226272,46.50094766,30.159644263,5.3333576323,89.6850852894,33.1651844292,1.0688875929,3.4274675609,1.4257180347,1.5131943432,6.83459688,5.9028284006,1.431185304,7.6912815279,13.0750109345,1.4125236915,1.1259658842,,1155.9775477475,2.9366525733,
29,2010-02-12,1.0,0.7368110816,1.8629531388,1.0513557324,7.7707043914,46.2562628942,5.4851900973,199.2926613616,19.1755083996,0.6403625111,3.0406719717,7.3050397878,9338.7931034483,46.4927792514,30.2740937224,5.3901414677,90.1340996169,33.2051282051,1.0794282346,3.4204980843,1.4410551135,1.5192307692,6.8329649278,5.9409077513,1.4412024757,7.6946654878,13.0100206307,1.4145299145,1.132183908,,1151.9230769231,2.9599174772,
30,2010-02-15,1.0,0.7349158521,1.8581612405,1.047475564,7.7707062541,46.2798559565,5.4704931285,199.4414639524,19.1092819872,0.6376129933,3.0241787315,7.261336077,9349.9963254207,46.3246858235,30.2322334093,5.371720438,89.9683986184,33.1851253032,1.0774601308,3.4253692952,1.4373484236,1.5147350628,6.8330271184,5.9182773572,1.4338208275,7.7059601676,12.9240097009,1.4112589109,1.1247152201,,1155.9932387742,2.9520099949,
31,2010-02-16,1.0,0.7326544069,1.8544948348,1.045058246,7.7706791706,46.1088724449,5.4531467507,199.5530808118,19.0695289032,0.6377756612,3.0137006374,7.2364275771,9313.9717195399,46.211810389,30.1551029379,5.3432485896,89.8820426405,33.2038977214,1.0753901385,3.4253791487,1.432925489,1.5128580848,6.8330280607,5.8993332845,1.4227415928,7.7192468313,12.9049747234,1.4070627885,1.1157593963,,1151.4762986299,2.9405084622,
32,2010-02-17,1.0,0.7285443684,1.8317791053,1.0422555734,7.7687600175,45.9798921754,5.4229200058,197.3116712808,18.890426927,0.6331050561,3.0007285444,7.1530671718,9281.3492641702,46.1132157948,30.0050998106,5.3147311671,90.8421972898,33.1451260382,1.0694302783,3.388751275,1.4248870756,1.5056097916,6.8330176308,5.832726213,1.4132303657,7.5961678566,12.8244936617,1.4034678712,1.10673175,,1142.6926999854,2.8974209529,
33,2010-02-18,1.0,0.737082627,1.8343038255,1.0449620402,7.7661973907,46.1715928356,5.486253409,199.8820667797,18.9577651655,0.6415567185,3.0479103708,7.2169971254,9315.3755435984,46.2747844033,30.08697575,5.3725952679,90.8822879045,33.175351957,1.0798997568,3.4007518243,1.4415862018,1.5208225842,6.8329770767,5.9467826343,1.4268445493,7.6347755583,12.8656298371,1.407975234,1.1141003907,,1150.3648559003,2.948920174,
34,2010-02-19,1.0,0.7396996819,1.8164805089,1.0514830979,7.7667726903,46.2682151047,5.5055107626,200.6805237074,19.0583623049,0.6496782306,3.055699386,7.2830830683,9335.3428508026,46.3052000888,30.0562171758,5.3924106813,91.8485095051,33.1747910348,1.0842517938,3.4134921222,1.4467046379,1.5249648643,6.8329758118,5.9956357719,1.4407130705,7.700051779,12.8700347659,1.4146756417,1.1221983875,,1159.9008802426,2.9619794363,
35,2010-02-22,1.0,0.7338910906,1.8000880669,1.0372082783,7.7637604579,46.1544106855,5.4627917217,197.9671216791,18.897695582,0.6456039924,3.0287685308,7.1987377073,9296.4332892999,46.215323646,29.9853221782,5.3482313225,91.2813738441,33.1410538676,1.0750770586,3.4015118156,1.4353441949,1.5177601644,6.8264347571,5.8968149127,1.4224277117,7.6875091736,12.7525319243,1.4081902246,1.1091296052,,1147.3433142522,2.9076765008,
36,2010-02-23,1.0,0.7365397363,1.8186639169,1.0438241143,7.7618030493,46.0455181557,5.4823598733,198.7184208588,19.0064078957,0.6483022759,3.0375635266,7.2116815202,9299.3371142373,46.2149222951,30.0464020034,5.3671650586,90.7343301171,33.0750533991,1.0802828313,3.3925020255,1.4405244163,1.5356116963,6.8266922,5.907785225,1.4276349709,7.6880017677,12.829491051,1.4086322457,1.1099653826,,1148.3096413051,2.9242837151,
37,2010-02-24,1.0,0.7381708127,1.8218055658,1.0560271647,7.7644496937,46.1592972614,5.4939839079,199.6752048424,19.1038606334,0.6477448882,3.0456927733,7.2230014025,9313.3239831697,46.2825717871,30.0361703698,5.3664279914,90.1749464826,33.0353583819,1.0807558869,3.4034841662,1.4437144755,1.5470583893,6.8269727615,5.9267734554,1.445928988,7.7772200487,12.8925223297,1.4098324352,1.1213552816,,1151.1257104894,2.9472207869,
38,2010-02-25,1.0,0.7413447995,1.8294906961,1.0584921047,7.7638816814,46.2762250723,5.517606939,200.4967010156,19.2267773742,0.6530506338,3.0587886426,7.2278152569,9347.8463933575,46.3340499666,30.0948921343,5.3895766921,89.4506635036,33.1151308474,1.0848098451,3.4067758915,1.4499221588,1.548965824,6.8268218548,5.9607828601,1.4485136037,7.8214100378,12.824523686,1.4107050189,1.1258062125,,1163.1625769145,2.9598932463,
39,2010-02-26,1.0,0.7369196758,1.8215917465,1.0577745026,7.7624170965,46.1282240236,5.4847457627,198.8946204864,19.1378039794,0.6578481945,3.0320560059,7.1672807664,9323.5372144436,46.104642594,30.0151068534,5.3615327929,89.1083271923,33.0648489315,1.0787030214,3.4027266028,1.4412675018,1.5487103906,6.8260132646,5.9274134119,1.4406042741,7.7412675018,12.7960206338,1.406779661,1.1230655859,,1159.8747236551,2.9254237288,
40,2010-03-01,1.0,0.7393715342,1.8093160813,1.0547874307,7.7639186691,46.1212569316,5.5029205176,199.2236598891,19.1741219963,0.6703881701,3.0395563771,7.2198890943,9256.7097966728,46.1449168207,29.9793715342,5.3654713494,89.2199630314,32.8828096118,1.0827356747,3.3844731978,1.4460628466,1.5437338262,6.8263216266,5.957116451,1.4374861368,7.6825878004,12.7525323475,1.406728281,1.1168207024,,1155.0757855823,2.9131238447,
41,2010-03-02,1.0,0.7381163271,1.7901535282,1.0355033953,7.7635075288,46.0842928846,5.4932831414,197.0032477118,19.0212577502,0.6689917331,3.031148509,7.1830528491,9300.3469146738,45.9447888987,29.9044139356,5.3661056983,89.0758783584,32.732506643,1.0797165633,3.3802775317,1.4436079126,1.534765279,6.8264688515,5.9407292589,1.4350457632,7.5859167405,12.70298199,1.403528196,1.1067316209,,1150.2657218778,2.8895039858,
42,2010-03-03,1.0,0.7330840847,1.7900447181,1.0334286343,7.7627006818,46.012022579,5.4556117587,195.0150282237,18.8879114434,0.6639542556,3.0060112895,7.180192068,9269.4450553478,45.8250861374,29.8365222491,5.3295212961,88.7764826626,32.6852870024,1.0724287076,3.3724800235,1.4337658529,1.5384502602,6.8258192215,5.9192874423,1.4490873103,7.5363976248,12.7302250568,1.4004838355,1.1081299025,,1146.3382449967,2.8590279305,
43,2010-03-04,1.0,0.731635938,1.7877524144,1.0294849283,7.7630231197,46.0945273632,5.4450541411,194.9809774656,18.8893766462,0.6621305239,2.9912935323,7.1283289435,9267.8446005268,45.8150424349,29.7775826749,5.31555458,88.4255194615,32.6353526485,1.0705297044,3.3710125841,1.4309335675,1.545215101,6.8263827919,5.8900351185,1.4505414106,7.4571992976,12.700834065,1.3980831138,1.1083552824,,1145.1492537313,2.854111794,
44,2010-03-05,1.0,0.7362685908,1.7828743926,1.0315859225,7.7630687675,46.0469739361,5.4793844795,196.4217346488,18.974377853,0.6644824032,3.0120748049,7.1549109115,9234.663525254,45.5941687528,29.8350758357,5.3492121926,89.4419084082,32.6247975261,1.077308202,3.3640111913,1.4399941099,1.5462376675,6.82653512,5.9262258872,1.4510381387,7.4564865263,12.675011044,1.3992048299,1.1075688411,,1140.2002650567,2.8534089236,
45,2010-03-08,1.0,0.7319572537,1.7768262333,1.0264236569,7.7588200849,45.8234519104,5.447225882,194.2175376958,18.722002635,0.6605182257,2.9937051676,7.0849070414,9186.4075537989,45.4582052408,29.7295417948,5.3153271849,90.3820816864,32.677499634,1.0707070707,3.3369931196,1.4315619968,1.5283267457,6.8268921095,5.891523935,1.4241692285,7.3663446055,12.6149904846,1.3987703118,1.0957400088,,1132.5428194993,2.831283853,
46,2010-03-09,1.0,0.7376263185,1.7957512724,1.0298738659,7.7604189717,45.7586486686,5.4891937744,197.0937523051,18.9319170908,0.6685844951,3.0242679059,7.1756288264,9210.9832558826,45.6052223943,29.7989968282,5.3572324261,89.7838754887,32.735118389,1.0788522534,3.3415209855,1.4426495537,1.5411964299,6.826289002,5.9312532271,1.4333554621,7.4485505643,12.6924835878,1.4007523788,1.1018661946,,1134.6241793907,2.8733495611,
47,2010-03-10,1.0,0.7347538575,1.7747244673,1.0263776635,7.7594415871,45.6487876561,5.4673769287,196.0837619398,18.8214548126,0.6696546657,3.0088170463,7.1403379868,9172.6671565026,45.3828067597,29.5969875092,5.3387215283,90.4922850845,32.7038941954,1.0740631888,3.3210139603,1.4370315944,1.5380602498,6.8258633358,5.8872152829,1.4152828802,7.4004408523,12.6160911095,1.3986774431,1.0914768553,,1130.7788390889,2.8361498898,
48,2010-03-11,1.0,0.7322252325,1.7678846013,1.0270923336,7.7596836787,45.7157501648,5.4484147324,195.445559054,18.7120158161,0.6652998462,2.9986819946,7.1234531742,9183.7592443436,45.6147030827,29.4684044812,5.3144907374,90.6787727905,32.6953210808,1.0706597349,3.3185179761,1.4320861097,1.534011862,6.8266090649,5.86622245,1.4271802006,7.4324522223,12.5909789851,1.3981840814,1.0921871568,,1133.3601815919,2.856557077,
49,2010-03-12,1.0,0.7264802034,1.7623683255,1.018016709,7.7578641482,45.6636396658,5.4058844896,193.3527061388,18.5375953505,0.6598619688,2.9723937523,7.067780603,9130.6574645841,45.4413367236,29.2811478387,5.2727933164,90.4976389393,32.546313113,1.0604431529,3.307010534,1.4208499818,1.5269160915,6.8254994551,5.835815474,1.4223029422,7.3845259717,12.5420268798,1.3932437341,1.0890664729,,1128.3763167454,2.8361787141,
50,2010-03-15,1.0,0.7296607078,1.7643195914,1.0194819409,7.7590660343,45.7168916454,5.4296971908,193.0682232762,18.5990514411,0.6643560744,2.9828529734,7.0881430135,9168.9748267056,45.5928493251,29.3831448377,5.2900401313,90.6968259759,32.5939438161,1.0599781102,3.3204669829,1.4270704123,1.5265961328,6.8259759212,5.8485954031,1.4277271069,7.4007296607,12.5540313754,1.3970083911,1.0960963152,,1134.8996716527,2.8420284568,
51,2010-03-16,1.0,0.7287036362,1.7632441886,1.0161043504,7.7601836333,45.7188661371,5.4220651461,192.5162136559,18.5848575384,0.6608613277,2.9798877796,7.0860598994,9168.1702251694,45.5184726372,29.3310500619,5.2882022881,90.5195656926,32.4251257014,1.0577861984,3.3183706187,1.4251985717,1.5261968957,6.8259127013,5.8401952926,1.4192960723,7.3832252423,12.5259782846,1.3958318152,1.0934198062,,1133.1560154485,2.8321066822,
52,2010-03-17,1.0,0.7269555103,1.7608316371,1.0106135505,7.7616312882,45.5881070079,5.4089851701,190.636813027,18.4661238732,0.6514975284,2.9668508287,7.0807647572,9132.3349810992,45.3474847339,29.1705437627,5.2760250073,90.4550741495,32.3240767665,1.054885141,3.2952893283,1.4217795871,1.513594068,6.8259668508,5.8229136377,1.3976446641,7.279150916,12.4885141029,1.3932102355,1.0830183193,,1128.3948822332,2.812009305,
53,2010-03-18,1.0,0.7320644217,1.7773060029,1.0103221083,7.7606149341,45.6925329429,5.4470717423,191.7423133236,18.5095168375,0.654465593,2.9850658858,7.1188140556,9138.6676427526,45.4553440703,29.2459736457,5.3133235725,90.2855051245,32.289897511,1.0595900439,3.3046120059,1.4317715959,1.5237920937,6.8261346999,5.8557833089,1.3957540264,7.3074670571,12.4660322108,1.3938506589,1.0849926794,,1133.8726207906,2.8352855051,
54,2010-03-19,1.0,0.7381163271,1.7937702982,1.0087097727,7.7596693239,45.5403011515,5.4922497786,193.9031591379,18.7223206377,0.6602450546,3.0129908474,7.1431207558,9106.0082669029,45.5048715678,29.284765279,5.358724535,90.6849719516,32.2785651019,1.0609684086,3.3032919988,1.4436079126,1.5335104813,6.8265426631,5.8850014762,1.405742545,7.30425155,12.5165338057,1.3954827281,1.087023915,,1132.7576025982,2.8635222911,
55,2010-03-22,1.0,0.7423353871,1.810110608,1.0235320318,7.7612649395,45.67589637,5.5232722144,196.941578205,18.9035706332,0.667359513,3.0372652364,7.2440798753,9128.1938980031,45.5853314528,29.6592680573,5.3893549105,90.0081656893,32.3598841957,1.0651028135,3.3224704922,1.4518595501,1.5502932225,6.8265904536,5.9717170218,1.425655111,7.3857917007,12.6675079801,1.4047212531,1.099769876,,1135.6840620592,2.9136663945,
56,2010-03-23,1.0,0.7396996819,1.7812708041,1.0190842518,7.7621865523,45.5891707967,5.5037354834,195.7319328353,18.8194393076,0.6660995636,3.0124269547,7.1961683556,9119.6760115393,45.5551446113,29.5012944744,5.3705895406,90.3617131445,32.3248761003,1.0593239145,3.3194762926,1.4467046379,1.5432354464,6.8263185147,5.9486648421,1.4183001701,7.3342702863,12.5174938975,1.4015829573,1.0904652711,,1137.0293660774,2.8812782011,
57,2010-03-24,1.0,0.7497375918,1.7906732644,1.0234667866,7.7615834458,45.5435597541,5.5783475783,197.9532163743,19.0268406058,0.6707152497,3.0503073924,7.2666066877,9132.0587794272,45.4415954416,29.7046033888,5.4449692608,91.9328235118,32.3646723647,1.0707752287,3.3175138701,1.4663367821,1.5452841505,6.8266606688,6.0188933873,1.4267506373,7.3825910931,12.526465737,1.4049332734,1.0987404408,,1138.0416854101,2.9154295996,
58,2010-03-25,1.0,0.7487271638,1.7933513028,1.0175202156,7.7614555256,45.6019766397,5.571802935,197.4618149146,18.989967056,0.6696615753,3.0423030848,7.2364480383,9114.3456124588,45.5001497454,29.6057951482,5.4380053908,92.4228811021,32.3899371069,1.0691823899,3.3170110812,1.464360587,1.5382599581,6.8271188979,6.0474693022,1.4088799042,7.4067834681,12.5235100329,1.4049865229,1.0945642408,,1142.4228811021,2.9110512129,
59,2010-03-26,1.0,0.7488953793,1.8216131206,1.02755935,7.7625252752,45.5096233056,5.5731296338,198.47974238,19.0354227514,0.6743053995,3.0493522055,7.270501011,9113.6598517187,45.2183030031,29.6000898674,5.4390773609,92.8630270351,32.4151875983,1.0698719389,3.3065228788,1.4646895829,1.5368082079,6.8270051674,6.0645547817,1.4210289823,7.4557777279,12.540028458,1.4046281734,1.1067175916,,1138.7852916947,2.9126787988,
60,2010-03-29,1.0,0.7423353871,1.8113725781,1.0207111573,7.7645312152,45.303986341,5.5243857175,197.461212976,18.8946626086,0.6676564472,3.0199688219,7.2570707446,9086.3187588152,44.9187142751,29.5557122708,5.3913592161,92.6063395442,32.3576571895,1.0636923762,3.266498404,1.4518595501,1.5322544726,6.826367753,5.988419568,1.4097691337,7.4087298642,12.443990795,1.398931037,1.0937569594,,1135.5059015663,2.8888723925,
61,2010-03-30,1.0,0.7417297137,1.7905355289,1.0184690699,7.7645749889,45.2870493992,5.5213618158,197.2259308708,18.8718291055,0.6625871532,3.0199525293,7.2543391188,9080.010384216,45.0986500519,29.4225634179,5.3879246403,92.5678682688,32.3349651387,1.0618602581,3.2685061564,1.450674974,1.5267022697,6.8257676903,5.9642486278,1.4037234832,7.3719774514,12.412030856,1.3991247589,1.0866340306,,1130.0623052959,2.8748701973,
62,2010-03-31,1.0,0.7418947993,1.783737666,1.0154314118,7.7641516433,45.1962311744,5.5231842125,197.1585429186,18.8738036946,0.6601379924,3.0395429928,7.2063951332,9071.3406039024,44.8950218859,29.4495140589,5.3889754433,93.426812078,32.3451294606,1.0591290155,3.2619630536,1.4509978485,1.5217746124,6.8258772906,5.9451739743,1.4113806662,7.3389717338,12.3579642407,1.3993619705,1.0936271237,,1131.471177387,2.8691297574,
63,2010-04-01,1.0,0.7425007425,1.7785120285,1.0114345114,7.7668547669,45.1722601723,5.5277695278,196.5993465993,18.8483813484,0.657001782,3.0502673003,7.2236412236,9095.5524205524,44.7000297,29.4019156519,5.3933768934,93.762993763,32.3797148797,1.0527918028,3.2584645085,1.4521829522,1.5207157707,6.8263290763,5.9524799525,1.4203296703,7.2782150282,12.33999109,1.3978318978,1.0903623404,,1126.4033264033,2.8555093555,
64,2010-04-06,1.0,0.74649149,1.7663481636,1.0008957898,7.7657509704,44.9313227829,5.5569573007,198.0292624664,18.8825022395,0.6587040908,3.05613616,7.2133472678,9051.940877874,44.4550612123,29.3173335324,5.4282621678,94.0877873992,32.3753359212,1.0693490594,3.2125261272,1.4599880561,1.5111227232,6.8257688862,5.9811884145,1.432890415,7.2658256196,12.2544042998,1.3975067184,1.0839802926,,1123.1039116154,2.862720215,
65,2010-04-07,1.0,0.7496251874,1.7575712144,1.0017241379,7.7637181409,44.8020989505,5.5798350825,199.5502248876,18.9205397301,0.658808096,3.0691904048,7.2529985007,9052.2263868066,44.5097451274,29.3429535232,5.4505247376,93.7331334333,32.3898050975,1.0735382309,3.2114692654,1.4661169415,1.502173913,6.8256371814,5.9707646177,1.417916042,7.2702398801,12.25,1.3957271364,1.0802098951,,1120.7796101949,2.8774362819,
66,2010-04-08,1.0,0.7521058965,1.7864019254,1.0083483755,7.7603038508,44.948856799,5.5985258724,202.2412755716,18.9455475331,0.6580926594,3.0975481348,7.2792569194,9070.9611913357,44.4716456077,29.4631468111,5.4640493381,93.0806257521,32.2773766546,1.0773164862,3.2024669073,1.471043923,1.5048134777,6.8245336943,5.9796179302,1.424112515,7.3424338147,12.3224277978,1.3959837545,1.0825812274,,1123.2927196149,2.8954572804,
67,2010-04-09,1.0,0.747160789,1.774656306,1.0061267185,7.7584429169,44.6690077705,5.5611177525,200.0149432158,18.8523610281,0.651524208,3.0949641363,7.2430514047,9034.3395098625,44.2849671249,29.2905708308,5.4257322176,93.6491332935,32.2399880454,1.0732217573,3.1900029886,1.4612970711,1.4920053796,6.823894202,5.9298416019,1.4045128512,7.2784668261,12.1920203228,1.3917364017,1.0742677824,,1118.1261207412,2.896742379,
68,2010-04-12,1.0,0.7361059993,1.7645196908,1.0075818918,7.7582627898,44.7375782113,5.4788369525,195.2226720648,18.5241074715,0.6496135444,3.038645565,7.1740890688,9015.6790577843,44.3879278616,28.9986013986,5.3511225616,93.4781008465,32.3658446816,1.0594773647,3.2064777328,1.4396761134,1.4867868973,6.8256900994,5.8951048951,1.4039749724,7.2367316894,12.2170040486,1.3910931174,1.0772911299,,1114.1553183658,2.8461538462,
69,2010-04-13,1.0,0.7362143856,1.7555032025,1.0034602076,7.7607303247,44.6779062063,5.4800117794,194.7876021497,18.5194728705,0.6487521166,3.0471913421,7.1836118678,9032.9971287639,44.5483324744,29.0823087683,5.3441802253,93.0133254804,32.3551498196,1.0579400721,3.2227784731,1.4398880954,1.4884046234,6.825590812,5.8852977987,1.403224619,7.2872708533,12.1909740116,1.3926231319,1.0782595892,,1124.1110211294,2.8585732165,
70,2010-04-14,1.0,0.734484025,1.7439588689,0.9967682703,7.7609254499,44.5207491737,5.4668380463,192.912229159,18.3973558575,0.6473742196,3.0437017995,7.1485126698,9003.0334190231,44.2298934998,29.000734484,5.3301505692,93.587954462,32.2600073448,1.0553066471,3.2005141388,1.436503856,1.4808666911,6.8257069409,5.8725670217,1.4020565553,7.3214836577,12.148365773,1.3759823724,1.0710980536,,1112.089607051,2.8313624679,
71,2010-04-15,1.0,0.7383343178,1.7528795038,0.9994093325,7.7612965151,44.3532191376,5.4952746604,194.4034258712,18.5211163615,0.6477776137,3.0575162434,7.1669373892,9007.9961606615,44.4418192558,29.0386887183,5.3595688128,93.1630242174,32.2497046663,1.058992912,3.1890135854,1.4440342587,1.4796219728,6.8259746013,5.871234495,1.4007678677,7.3725634968,12.2350856468,1.3741878323,1.0715445954,,1107.6343768458,2.8487152983,
72,2010-04-16,1.0,0.7388252678,1.7487994089,1.0023642409,7.7622460288,44.3812338382,5.4986331733,194.6435168083,18.6021425933,0.6480236424,3.063391208,7.1570003694,9009.8928703362,44.3147395641,29.0321388992,5.364240857,92.5748060584,32.2452899889,1.059327669,3.1900258589,1.4449944588,1.4752862948,6.8254894717,5.8773550055,1.4017731806,7.3660140377,12.1850018471,1.3718507573,1.0727004064,,1110.3509420022,2.8624307351,
73,2010-04-19,1.0,0.7444907683,1.7672721858,1.0184633711,7.7628052412,44.6255211435,5.5410214413,197.5729600953,18.7983918999,0.6555241215,3.0954437165,7.2200714711,9049.4863013699,44.7349612865,29.2342912448,5.4057474687,91.9446098868,32.2952650387,1.0679720071,3.217986897,1.4560750447,1.4959053008,6.8268314473,5.9432698035,1.4119267421,7.4685080405,12.3205777248,1.3813281715,1.0888177487,,1118.1209053008,2.9058219178,
74,2010-04-20,1.0,0.7415097138,1.7481833012,1.0132730239,7.7627168916,44.5602847397,5.5185377428,196.448168471,18.766869346,0.6499332641,3.075040783,7.1518611894,9002.8399822038,44.4950318849,29.1068515498,5.3790597657,92.9259973306,32.1622423254,1.0628800237,3.2039893223,1.4502446982,1.4877650897,6.8253744624,5.8931484502,1.4059765683,7.432522616,12.2087349844,1.37557467,1.0735577636,,1117.9667803648,2.8815808987,
75,2010-04-21,1.0,0.7477753683,1.7517385777,0.9971584536,7.7629552083,44.371494803,5.5650190683,197.5099080236,18.9082479623,0.649816795,3.0935466986,7.1752037688,9010.3342555896,44.5546997682,29.1516488447,5.4266806251,93.210199656,32.1999551335,1.0714873252,3.195991924,1.4624990653,1.4844836611,6.8274882225,5.9040604202,1.4066402453,7.4125476707,12.2119943169,1.3733642414,1.0758244223,,1107.6871307859,2.8948627832,
76,2010-04-22,1.0,0.7496813854,1.7573281355,1.0001499363,7.7618262239,44.3466526726,5.5791288702,198.2907264413,19.015668341,0.6497863408,3.1048804258,7.208336457,9014.8361946173,44.5070844891,29.183971812,5.4426868581,92.9829822326,32.2048129545,1.0739185846,3.1989654397,1.4662268536,1.4858685059,6.826298823,5.9221081041,1.4063273109,7.4750730939,12.2126096409,1.3727415848,1.0787915136,,1108.2389984257,2.9083889347,
77,2010-04-23,1.0,0.7512583577,1.7614754714,1.0019532717,7.7625272331,44.3287506574,5.59101495,198.6702727068,19.0857185786,0.6515663737,3.0981894674,7.2053189092,9010.3373150026,44.4872661708,29.1932987754,5.4532341672,93.989933138,32.2147096386,1.0784313725,3.1882653445,1.4693110961,1.4847118924,6.8275110811,5.9172864548,1.4050033807,7.4705131095,12.1865374502,1.3717977613,1.0866200886,,1108.81977312,2.9166103223,
78,2010-04-26,1.0,0.7506943923,1.7456647399,0.9991742362,7.7637564747,44.2294122063,5.5866676676,197.7479168231,19.0901583965,0.6473988439,3.0912093687,7.1826439456,9008.8581938293,44.395315667,29.10442159,5.4481645522,94.1821184596,32.2348172059,1.076570828,3.1834697095,1.4682080925,1.4763906614,6.8265895954,5.8933263269,1.3825538623,7.3580061557,12.1409804069,1.3677651828,1.0761954808,,1104.1438330456,2.9117934089,
